symbol,train_rows,train_start,train_end,median_volume,average_volume,zero_volume_ratio,zero_ohl_ratio,non_positive_close_rows,validation_available,recurrent_contract_version,feature_version,environment_version,active_span_coverage
GOC,676,2016-12-21,2025-05-26,1000.0,3290.9349112426034,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.32406519654841803
GRYL,1025,2016-11-02,2024-09-10,3000.0,14571.17268292683,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.5272633744855967
GSPM,339,2024-08-15,2025-12-24,14108.0,55654.24778761062,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.9883381924198251
GTYR,1703,2016-10-06,2023-08-24,108000.0,233364.8854961832,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.9988269794721407
GUSM,324,2024-08-15,2025-12-23,10153.5,34383.17901234568,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.9473684210526315
GVGL,1584,2016-10-07,2023-10-27,12000.0,26259.469696969696,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.9056603773584906
GWLC,1677,2016-10-07,2023-08-31,73500.0,188183.0649970185,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.981275599765945
HABSM,1544,2016-10-13,2023-11-28,13000.0,52302.461139896375,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.8733031674208145
HAEL,1150,2016-10-21,2024-08-07,3500.0,19898.132173913044,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.5961638154484189
HAFL,249,2023-11-10,2026-01-28,37.0,206.07630522088354,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.4519056261343013
HALEON,568,2023-04-11,2025-08-13,31148.5,65168.19894366197,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.9895470383275261
HASCOL,1704,2016-10-06,2023-08-23,1583000.0,6565484.823356807,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,1.0
HBL,1704,2016-10-06,2023-08-23,1067481.5,1592810.968309859,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,1.0
HCAR,1704,2016-10-06,2023-08-23,128200.0,224686.89788732395,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,1.0
HICL,1197,2016-10-19,2024-06-11,4500.0,16994.18045112782,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.6316622691292876
HINO,1500,2016-10-06,2023-12-20,900.0,3240.74,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.8393956351426972
HINOON,1695,2016-10-06,2023-08-29,6300.0,15415.575221238938,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.9923887587822015
HIRAT,1656,2016-10-06,2023-07-12,79500.0,320466.4855072464,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.9880668257756563
HMB,1675,2016-10-10,2023-09-08,90500.0,349015.22388059704,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.9772462077012836
HPL,1354,2016-10-20,2024-01-16,400.0,916.3737075332349,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.7534780189204229
HRPL,737,2020-10-07,2025-04-09,2500.0,10609.611940298508,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.6621743036837376
HTL,1704,2016-10-06,2023-08-23,223500.0,513714.61267605633,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,1.0
HUBC,1704,2016-10-06,2023-08-23,1118947.0,1890339.5211267606,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,1.0
HUMNL,1701,2016-10-06,2023-08-24,842000.0,4428447.922986479,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.9976539589442815
HUSI,459,2021-10-29,2025-08-26,1051.0,4912.579520697168,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.48520084566596194
HWQS,1115,2016-10-19,2024-08-27,34000.0,194926.6385650224,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.573559670781893
IBFL,1000,2016-11-24,2024-10-22,1500.0,16234.559,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.510986203372509
IBLHL,1680,2016-10-06,2023-09-06,13500.0,36997.32142857143,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.9801633605600933
ICCI,343,2024-08-19,2025-12-29,31110.0,107900.5335276968,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,1.0
ICIBL,1701,2016-10-06,2023-08-24,150000.0,706199.5884773663,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.9976539589442815
ICL,1676,2016-10-06,2023-09-04,59500.0,176530.72792362768,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.9789719626168224
IDEAL,533,2017-08-07,2025-08-27,1008.0,3652.4033771106942,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.267570281124498
IDRT,600,2017-03-22,2025-07-23,1500.0,10925.013333333334,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.2912621359223301
IDYM,1178,2017-02-07,2024-07-25,1700.0,4784.786078098472,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.6388286334056399
IGIHL,1533,2017-03-10,2023-11-30,10400.0,44173.84213959557,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.9207207207207208
IGIL,1176,2016-10-07,2024-05-31,5000.0,18475.223639455784,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.6209081309398099
ILP,1235,2019-06-21,2024-06-14,263393.0,574460.5449392713,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,1.0
IMAGE,888,2021-06-22,2025-01-21,587250.0,1226597.0045045046,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,1.0
IML,670,2021-01-27,2025-05-21,6084.5,34280.39850746268,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.6296992481203008
IMS,1126,2017-08-18,2024-08-22,4000.0,34746.67939609236,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.6501154734411085
INDU,1703,2016-10-06,2023-08-23,9938.0,24031.314151497358,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.9994131455399061
INIL,1704,2016-10-06,2023-08-23,237514.5,475347.04518779344,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,1.0
INKL,660,2016-11-24,2025-06-05,2000.0,7248.783333333334,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.31264803410705827
IPAK,343,2024-08-19,2025-12-29,115003.0,340119.5218658892,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,1.0
ISIL,672,2016-11-07,2025-05-12,200.0,555.78125,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.31893687707641194
ISL,1704,2016-10-06,2023-08-23,1284227.0,1890500.3169014084,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,1.0
ITTEFAQ,1540,2017-09-13,2023-12-01,185750.0,557650.0,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.9987029831387808
JATM,1192,2017-01-12,2024-06-24,5500.0,24088.650167785236,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.6474741988049972
JDMT,1016,2016-10-06,2024-10-28,2000.0,10809.979330708662,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.5095285857572718
JDWS,1059,2016-11-04,2024-10-07,531.0,3609.6062322946177,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.5403061224489796
JGICL,1140,2016-10-17,2024-08-19,4000.0,42862.019298245614,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.5876288659793815
JKSM,744,2016-12-29,2025-01-31,1537.0,5574.448924731183,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.371072319201995
JLICL,1390,2016-10-27,2024-02-20,2100.0,10935.359712230216,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.7658402203856749
JSBL,1646,2016-10-06,2023-09-27,135750.0,995557.411907655,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.9519953730480046
JSCL,1703,2016-10-06,2023-08-24,631000.0,2003563.1238990019,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.9988269794721407
JSGCL,948,2016-11-24,2024-10-24,1808.0,4594.290084388185,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.48392036753445633
JSIL,1092,2016-10-10,2024-08-08,4500.0,21885.781135531135,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.5637583892617449
JSML,1364,2016-10-20,2024-03-04,7000.0,26482.771260997066,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.7457627118644068
JUBS,1241,2016-11-02,2024-04-24,7000.0,32806.20467365028,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.6697247706422018
JVDC,1432,2016-10-07,2024-01-16,15000.0,102430.51675977654,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.7937915742793792
KAPCO,1704,2016-10-06,2023-08-23,754500.0,1745584.3045774647,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,1.0
KCL,340,2018-09-12,2025-10-21,500.0,1919.7,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.19318181818181818
KEL,1704,2016-10-06,2023-08-23,6456500.0,11839999.636150235,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,1.0
KHTC,1549,2016-10-24,2023-11-21,1300.0,3724.6158812136864,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.8821184510250569
KHYT,360,2018-11-27,2025-12-05,100.0,277.3222222222222,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.2066590126291619
KML,1143,2016-10-07,2024-04-19,4000.0,12457.130358705163,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.612540192926045
KOHC,1703,2016-10-06,2023-08-23,82300.0,169146.61127422197,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.9994131455399061
KOHE,1540,2016-10-10,2023-12-04,16500.0,45135.71428571428,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.8685843203609701
KOHP,1475,2016-10-06,2024-01-11,15500.0,83427.79661016949,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.818534961154273
KOHTM,769,2016-11-01,2025-04-09,2000.0,13953.773732119636,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.3681187170895165
KOIL,1617,2016-10-06,2023-08-02,28000.0,126387.75510204081,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.9568047337278106
KOSM,1702,2016-10-06,2023-08-24,339500.0,1160652.4676850764,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.9982404692082112
KPUS,569,2018-06-26,2025-08-04,1000.0,2188.390158172232,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.32403189066059224
KSBP,1408,2016-10-06,2024-02-21,2600.0,12658.664772727272,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.7698195735374521
KSTM,636,2016-12-29,2025-07-01,8086.0,37411.65251572327,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.3024251069900143
KTML,1605,2016-10-07,2023-10-11,51100.0,195696.61495327103,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.924006908462867
LCI,1678,2016-10-06,2023-09-07,8400.0,27903.62991656734,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.9784256559766764
LEUL,1365,2016-10-14,2024-02-01,3000.0,10716.117216117216,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.752895752895753
LIVEN,858,2016-11-24,2025-02-10,2700.0,9048.123543123544,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.4218289085545723
LOADS,1659,2017-01-10,2023-09-20,289000.0,708404.4605183846,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,1.0
LOTCHEM,1704,2016-10-06,2023-08-23,2816000.0,4882520.493544601,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,1.0
LPGL,909,2016-12-26,2025-01-07,2500.0,15320.212321232124,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.45678391959799
LPL,1680,2016-10-06,2023-09-06,95500.0,429483.63095238095,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.9801633605600933
LSECL,347,2024-08-09,2025-12-26,171618.0,670263.4524495677,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,1.0
LSEFSL,341,2024-08-16,2025-12-29,8361.0,41883.90615835777,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.9912790697674418
LSEVL,492,2023-10-02,2025-09-30,54642.0,153036.7581300813,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.9959514170040485
LUCK,1701,2016-10-06,2023-08-18,419700.0,620764.0517342739,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,1.0
MACFL,1561,2016-10-06,2023-11-14,23000.0,215492.31262011532,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.8864281658148779
MACTER,896,2018-02-21,2025-01-16,1000.0,3207.71875,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.5248974809607498
MARI,1704,2016-10-06,2023-08-23,21222.0,37894.43133802817,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,1.0
MCB,1704,2016-10-06,2023-08-23,399833.5,619079.2670187793,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,1.0
MCBIM,1232,2016-11-22,2024-06-13,4500.0,26081.185876623378,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.6577682861719167
MDTL,1702,2016-10-06,2023-08-24,262750.0,1002827.2620446533,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.9982404692082112
MEBL,1691,2016-10-06,2023-08-30,402539.0,748687.9828503844,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.9894675248683441
MEHT,606,2018-07-20,2025-07-21,159.5,1959.8894389438944,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.3506944444444444
MERIT,1673,2016-10-06,2023-09-08,111500.0,322597.1309025702,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.9749417249417249
MFFL,1432,2016-10-06,2024-02-07,3100.0,41438.33798882682,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.7868131868131868
MFL,1416,2018-04-24,2024-02-20,133000.0,364527.89548022597,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.9826509368494102
MIRKS,1155,2016-10-24,2024-08-08,3000.0,13044.577489177489,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.5987558320373251
MLCF,1704,2016-10-06,2023-08-23,3263644.5,5672047.102112676,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,1.0
MQTM,527,2016-12-20,2025-09-04,1000.0,8632.220113851992,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.24443413729128013
MRNS,1381,2016-11-17,2024-03-05,4800.0,14854.091238233164,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.7629834254143646
MSCL,815,2018-11-07,2025-03-06,2000.0,44456.00245398773,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.5197704081632653
MSOT,1067,2016-11-28,2024-08-07,1500.0,9074.484536082475,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.5606936416184971
MTL,1704,2016-10-06,2023-08-23,29180.0,54159.150821596246,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,1.0
MUGHAL,1704,2016-10-06,2023-08-23,457857.5,750403.0991784037,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,1.0
MUREB,1506,2016-10-10,2023-12-22,925.0,6771.746347941567,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.842753217683268
MWMP,343,2024-08-19,2025-12-29,23537.0,77983.48396501457,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,1.0
NAGC,796,2016-11-30,2024-08-27,1500.0,3101.7010050251256,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.4158829676071055
NATF,1646,2016-10-06,2023-09-27,10800.0,45245.56500607533,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.9519953730480046
NBP,1704,2016-10-06,2023-08-23,603500.0,1229802.8169014084,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,1.0
NCL,1704,2016-10-06,2023-08-23,630250.0,1102373.8198356808,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,1.0
NCML,1388,2016-10-06,2023-12-05,15000.0,123295.74927953891,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.7815315315315315
NCPL,1703,2016-10-06,2023-08-23,143500.0,478061.65590135055,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.9994131455399061
NESTLE,1259,2016-11-01,2024-05-31,120.0,359.1501191421763,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.6700372538584354
NETSOL,1703,2016-10-06,2023-08-23,641400.0,1382608.088079859,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.9994131455399061
NEXT,1471,2016-11-08,2023-12-13,12500.0,59089.39496940857,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.835320840431573
NICL,1383,2016-10-07,2024-02-19,7000.0,25313.52133044107,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.7573932092004381
NML,1704,2016-10-06,2023-08-23,686500.0,993951.3180751174,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,1.0
NONS,1017,2016-10-06,2024-08-28,3700.0,22795.233038348084,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.5210040983606558
NPL,1680,2016-10-07,2023-09-06,80000.0,336698.7375,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.9807355516637478
NRL,1704,2016-10-06,2023-08-23,284138.5,566783.890258216,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,1.0
NRSL,1696,2016-10-06,2023-08-24,460500.0,1416936.6155660378,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.9947214076246335
NSRM,506,2016-12-20,2025-08-07,979.0,1455.4525691699605,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.23678053345811886
OBOY,1449,2016-10-06,2024-01-25,33500.0,143826.77708764665,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.7996688741721855
OCTOPUS,805,2021-12-14,2025-03-13,453028.0,1130432.3130434782,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,1.0
OGDC,1704,2016-10-06,2023-08-23,1907450.0,2928908.142605634,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,1.0
OLPL,1672,2016-10-06,2023-08-30,37000.0,112228.46889952153,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.978349912229374
OML,787,2018-04-20,2025-02-03,2000.0,8301.425667090216,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.4690107270560191
OTSU,1171,2016-10-10,2024-07-30,1100.0,12684.637916310845,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.6067357512953367
PABC,840,2021-09-30,2025-02-19,168195.5,448966.92976190476,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.9988109393579072
PACE,1702,2016-10-06,2023-08-24,587250.0,2046307.579318449,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.9982404692082112
PAEL,1704,2016-10-06,2023-08-23,3696500.0,5333497.540492957,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,1.0
PAKD,1350,2016-12-08,2024-03-28,4500.0,15067.407407407407,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.7450331125827815
PAKL,370,2023-02-20,2025-12-01,1775.5,11798.18918918919,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.5393586005830904
PAKOXY,1338,2018-06-01,2024-04-04,5050.0,20898.206278026904,0.0,0.0,0,True,rl_recurrent_partition_v1,psx-4a-126450ec6355,single_symbol_env_v1,0.9253112033195021
